rtt102 100,rtt102 100
0.000218457,0
0.000214951,0
0.000211469,0
0.00020801,0
0.000204575,0
0.000201162,0
0.000197773,0
0.000194408,0
0.000191065,0
0.000187746,0
0.00018445,0
0.000181177,0
0.000177928,0
0.000174701,0
0.000171498,0
0.000168317,0
0.00016516,0
0.000162026,0
0.000158915,0
0.000155826,0
0.000152761,0
0.000149719,0
0.000146699,0
0.000143703,0
0.000140729,0
0.000137778,0
0.00013485,0
0.000131945,0
0.000129062,0
0.000126203,0
0.000123366,0
0.000120552,0
0.00011776,0
0.000114991,0
0.000112245,0
0.000109521,0
0.00010682,0
0.000104142,0
0.000101486,0
9.89E-05,0
9.62E-05,0
9.37E-05,0
9.11E-05,0
8.85E-05,0
8.60E-05,0
8.35E-05,0
8.10E-05,0
7.86E-05,0
7.62E-05,0
7.38E-05,0
7.14E-05,0
6.90E-05,0
6.67E-05,0
6.43E-05,0
6.20E-05,0
5.98E-05,0
5.75E-05,0
5.53E-05,0
5.31E-05,0
5.09E-05,0
4.87E-05,0
4.66E-05,0
4.45E-05,0
4.24E-05,0
4.03E-05,0
3.82E-05,0
3.62E-05,0
3.42E-05,0
3.22E-05,0
3.02E-05,0
2.83E-05,0
2.63E-05,0
2.44E-05,0
2.26E-05,0
2.07E-05,0
1.89E-05,0
1.71E-05,0
1.53E-05,0
1.35E-05,0
1.17E-05,0
1.00E-05,0
8.30E-06,0
6.61E-06,0
4.95E-06,0
3.31E-06,0
1.68E-06,0
8.50E-08,0
-1.49E-06,0
-3.05E-06,0
-4.59E-06,0
-6.10E-06,0
-7.59E-06,0
-9.06E-06,0
-1.05E-05,0
-1.19E-05,0
-1.33E-05,0
-1.47E-05,0
-1.61E-05,0
-1.74E-05,0
-1.88E-05,0
-2.01E-05,0
-2.13E-05,0
-2.26E-05,0
-2.38E-05,0
-2.51E-05,0
-2.63E-05,0
-2.74E-05,0
-2.86E-05,0
-2.97E-05,0
-3.08E-05,0
-3.19E-05,0
-3.30E-05,0
-3.40E-05,0
-3.51E-05,0
-3.61E-05,0
-3.71E-05,0
-3.80E-05,0
-3.90E-05,0
-3.99E-05,0
-4.08E-05,0
-4.17E-05,0
-4.25E-05,0
-4.34E-05,0
-4.42E-05,0
-4.50E-05,0
-4.58E-05,0
-4.65E-05,0
-4.73E-05,0
-4.80E-05,0
-4.87E-05,0
-4.94E-05,0
-5.00E-05,0
-5.07E-05,0
-5.13E-05,0
-5.19E-05,0
-5.24E-05,0
-5.30E-05,0
-5.35E-05,0
-5.40E-05,0
-5.45E-05,0
-5.50E-05,0
-5.54E-05,0
-5.59E-05,0
-5.63E-05,0
-5.67E-05,0
-5.70E-05,0
-5.74E-05,0
-5.77E-05,0
-5.80E-05,0
-5.83E-05,0
-5.86E-05,0
-5.88E-05,0
-5.91E-05,0
-5.93E-05,0
-5.95E-05,0
-5.96E-05,0
-5.98E-05,0
-5.99E-05,0
-6.00E-05,0
-6.01E-05,0
-6.02E-05,0
-6.02E-05,0
-6.03E-05,0
-6.03E-05,0
-6.03E-05,0
-6.02E-05,0
-6.02E-05,0
-6.01E-05,0
-6.00E-05,0
-5.99E-05,0
-5.98E-05,0
-5.96E-05,0
-5.95E-05,0
-5.93E-05,0
-5.91E-05,0
-5.88E-05,0
-5.86E-05,0
-5.83E-05,0
-5.80E-05,0
-5.77E-05,0
-5.74E-05,0
-5.71E-05,0
-5.67E-05,0
-5.63E-05,0
-5.59E-05,0
-5.55E-05,0
-5.50E-05,0
-5.46E-05,0
-5.41E-05,0
-5.36E-05,0
-5.31E-05,0
-5.25E-05,0
-5.20E-05,0
-5.14E-05,0
-5.08E-05,0
-5.02E-05,0
-4.96E-05,0
-4.89E-05,0
-4.82E-05,0
-4.75E-05,0
-4.68E-05,0
-4.61E-05,0
-4.54E-05,0
-4.46E-05,0
-4.38E-05,0
-4.30E-05,0
-4.22E-05,0
-4.13E-05,0
-4.05E-05,0
-3.96E-05,0
-3.87E-05,0
-3.77E-05,0
-3.68E-05,0
-3.59E-05,0
-3.49E-05,0
-3.39E-05,0
-3.29E-05,0
-3.18E-05,0
-3.08E-05,0
-2.97E-05,0
-2.86E-05,0
-2.75E-05,0
-2.64E-05,0
-2.52E-05,0
-2.41E-05,0
-2.29E-05,0
-2.17E-05,0
-2.05E-05,0
-1.92E-05,0
-1.80E-05,0
-1.67E-05,0
-1.54E-05,0
-1.41E-05,0
-1.27E-05,0
-1.14E-05,0
-1.00E-05,0
-8.64E-06,0
-7.23E-06,0
-5.81E-06,0
-4.37E-06,0
-2.91E-06,0
-1.43E-06,0
7.18E-08,0
1.59E-06,0
3.12E-06,0
4.67E-06,0
6.25E-06,0
7.83E-06,0
9.44E-06,0
1.11E-05,0
1.27E-05,0
1.44E-05,0
1.61E-05,0
1.77E-05,0
1.95E-05,0
2.12E-05,0
2.30E-05,0
2.47E-05,0
2.65E-05,0
2.83E-05,0
3.01E-05,0
3.20E-05,0
3.38E-05,0
3.57E-05,0
3.76E-05,0
3.95E-05,0
4.15E-05,0
4.34E-05,0
4.54E-05,0
4.74E-05,0
4.94E-05,0
5.14E-05,0
5.34E-05,0
5.55E-05,0
5.76E-05,0
5.97E-05,0
6.18E-05,0
6.39E-05,0
6.60E-05,0
6.82E-05,0
7.04E-05,0
7.26E-05,0
7.48E-05,0
7.70E-05,0
7.93E-05,0
8.15E-05,0
8.38E-05,0
8.61E-05,0
8.84E-05,0
9.08E-05,0
9.31E-05,0
9.55E-05,0
9.79E-05,0
0.000100313,0
0.000102738,0
0.00010518,0
0.00010764,0
0.000110117,0
0.000112611,0
0.000115123,0
0.000117652,0
0.000120198,0
0.000122761,0
0.000125342,0
0.000127939,0
0.000130554,0
0.000133186,0
0.000135836,0
0.000138502,0
0.000141185,0
0.000143886,0
0.000146604,0
0.000149338,0
0.00015209,0
0.000154859,0
0.000157644,0
0.000160447,0
0.000163267,0
0.000166103,0
0.000168957,0
0.000171828,0
0.000174715,0
0.000177619,0
0.00018054,0
0.000183478,0
0.000186433,0
0.000189405,0
0.000192393,0
0.000195398,0
0.00019842,0
0.000201459,0
0.000204514,0
0.000207586,0
0.000210675,0
0.00021378,0
0.000216903,0
0.000220041,0
0.000223197,0
0.000226369,0
0.000229557,0
0.000232762,0
0.000235984,0
0.000239222,0
0.000242477,0
0.000245748,0
0.000249036,0
0.00025234,0
0.000255661,0
0.000258998,0
0.000262352,0
0.000265721,0
0.000269108,0
0.00027251,0
0.000275929,0
0.000279365,0
0.000282816,0
0.000286284,0
0.000289769,0
0.000293269,0
0.000296786,0
0.000300319,0
0.000303868,0
0.000307433,0
0.000311015,0
0.000314613,0
0.000318227,0
0.000321857,0
0.000325503,0
0.000329165,0
0.000332844,0
0.000336538,0
0.000340248,0
0.000343975,0
0.000347717,0
0.000351476,0
0.000355251,0
0.000359041,0
0.000362847,0
0.00036667,0
0.000370508,0
0.000374362,0
0.000378232,0
0.000382118,0
0.00038602,0
0.000389938,0
0.000393871,0
0.00039782,0
0.000401785,0
0.000405766,0
0.000409763,0
0.000413775,0
0.000417803,0
0.000421847,0
0.000425906,0
0.000429982,0
0.000434072,0
0.000438179,0
0.000442301,0
0.000446439,0
0.000450592,0
0.000454761,0
0.000458945,0
0.000463145,0
0.00046736,0
0.000471591,0
0.000475838,0
0.0004801,0
0.000484377,0
0.00048867,0
0.000492979,0
0.000497302,0
0.000501642,0
0.000505996,0
0.000510366,0
0.000514751,0
0.000519152,0
0.000523568,0
0.000527999,0
0.000532446,0
0.000536908,0
0.000541385,0
0.000545877,0
0.000550385,0
0.000554908,0
0.000559446,0
0.000563999,0
0.000568567,0
0.000573151,0
0.000577749,0
0.000582363,0
0.000586992,0
0.000591636,0
0.000596295,0
0.000600969,0
0.000605658,0
0.000610362,0
0.000615082,0
0.000619816,0
0.000624565,0
0.000629329,0
0.000634108,0
0.000638902,0
0.000643711,0
0.000648535,0
0.000653374,0
0.000658228,0
0.000663096,0
0.00066798,0
0.000672878,0
0.000677791,0
0.000682719,0
0.000687661,0
0.000692619,0
0.000697591,0
0.000702578,0
0.000707579,0
0.000712595,0
0.000717626,0
0.000722672,0
0.000727732,0
0.000732807,0
0.000737897,0
0.000743001,0
0.00074812,0
0.000753254,0
0.000758402,0
0.000763564,0
0.000768741,0
0.000773933,0
0.000779139,0
0.00078436,0
0.000789595,0
0.000794845,0
0.000800109,0
0.000805387,0
0.00081068,0
0.000815987,0
0.000821309,0
0.000826645,0
0.000831996,0
0.000837361,0
0.00084274,0
0.000848133,0
0.000853541,0
0.000858963,0
0.0008644,0
0.000869851,0
0.000875315,0
0.000880795,0
0.000886288,0
0.000891796,0
0.000897317,0
0.000902853,0
0.000908403,0
0.000913968,0
0.000919546,0
0.000925139,0
0.000930745,0
0.000936366,0
0.000942001,0
0.00094765,0
0.000953313,0
0.00095899,0
0.000964681,0
0.000970386,0
0.000976105,0
0.000981838,0
0.000987584,0
0.000993345,0
0.00099912,0
0.001004909,0
0.001010711,0
0.001016528,0
0.001022358,0
0.001028203,0
0.001034061,0
0.001039933,0
0.001045818,0
0.001051718,0
0.001057631,0
0.001063558,0
0.001069499,0
0.001075454,0
0.001081422,0
0.001087405,0
0.0010934,0
0.00109941,0
0.001105433,0
0.00111147,0
0.00111752,0
0.001123585,0
0.001129662,0
0.001135754,0
0.001141859,0
0.001147977,0
0.00115411,0
0.001160255,0
0.001166415,0
0.001172587,0
0.001178774,0
0.001184973,0
0.001191187,0
0.001197413,0
0.001203654,0
0.001209907,0
0.001216174,0
0.001222455,0
0.001228749,0
0.001235056,0
0.001241377,0
0.001247711,0
0.001254058,0
0.001260419,0
0.001266793,0
0.00127318,0
0.001279581,0
0.001285995,0
0.001292422,0
0.001298863,0
0.001305316,0
0.001311783,0
0.001318264,0
0.001324757,0
0.001331264,0
0.001337783,0
0.001344316,0
0.001350862,0
0.001357421,0
0.001363994,0
0.001370579,0
0.001377178,0
0.001383789,0
0.001390414,0
0.001397052,0
0.001403702,0
0.001410366,0
0.001417043,0
0.001423733,0
0.001430436,0
0.001437151,0
0.00144388,0
0.001450622,0
0.001457377,0
0.001464144,0
0.001470925,0
0.001477718,0
0.001484524,0
0.001491343,0
0.001498175,0
0.00150502,0
0.001511878,0
0.001518748,0
0.001525632,0
0.001532528,0
0.001539437,0
0.001546358,0
0.001553293,0
0.00156024,0
0.0015672,0
0.001574172,0
0.001581158,0
0.001588156,0
0.001595166,0
0.00160219,0
0.001609225,0
0.001616274,0
0.001623335,0
0.001630409,0
0.001637496,0
0.001644595,0
0.001651706,0
0.001658831,0
0.001665967,0
0.001673117,0
0.001680279,0
0.001687453,0
0.00169464,0
0.001701839,0
0.001709051,0
0.001716275,0
0.001723512,0
0.001730761,0
0.001738023,0
0.001745297,0
0.001752583,0
0.001759882,0
0.001767193,0
0.001774516,0
0.001781852,0
0.001789201,0
0.001796561,0
0.001803934,0
0.001811319,0
0.001818717,0
0.001826126,0
0.001833548,0
0.001840983,0
0.001848429,0
0.001855888,0
0.001863359,0
0.001870842,0
0.001878337,0
0.001885845,0
0.001893364,0
0.001900896,0
0.00190844,0
0.001915996,0
0.001923564,0
0.001931145,0
0.001938737,0
0.001946342,0
0.001953958,0
0.001961587,0
0.001969228,0
0.00197688,0
0.001984545,0
0.001992222,0
0.001999911,0
0.002007611,0
0.002015324,0
0.002023049,0
0.002030785,0
0.002038534,0
0.002046294,0
0.002054067,0
0.002061851,0
0.002069647,0
0.002077455,0
0.002085275,0
0.002093107,0
0.002100951,0
0.002108806,0
0.002116673,0
0.002124552,0
0.002132443,0
0.002140346,0
0.00214826,0
0.002156187,0
0.002164125,0
0.002172074,0
0.002180036,0
0.002188009,0
0.002195994,0
0.00220399,0
0.002211998,0
0.002220018,0
0.00222805,0
0.002236093,0
0.002244148,0
0.002252214,0
0.002260292,0
0.002268382,0
0.002276483,0
0.002284596,0
0.00229272,0
0.002300856,0
0.002309004,0
0.002317163,0
0.002325333,0
0.002333515,0
0.002341709,0
0.002349914,0
0.00235813,0
0.002366358,0
0.002374597,0
0.002382848,0
0.002391111,0
0.002399384,0
0.002407669,0
0.002415966,0
0.002424274,0
0.002432593,0
0.002440923,0
0.002449265,0
0.002457619,0
0.002465983,0
0.002474359,0
0.002482746,0
0.002491145,0
0.002499555,0
0.002507976,0
0.002516408,0
0.002524852,0
0.002533306,0
0.002541772,0
0.00255025,0
0.002558738,0
0.002567238,0
0.002575749,0
0.002584271,0
0.002592804,0
0.002601348,0
0.002609903,0
0.00261847,0
0.002627048,0
0.002635637,0
0.002644236,0
0.002652847,0
0.002661469,0
0.002670103,0
0.002678747,0
0.002687402,0
0.002696068,0
0.002704746,0
0.002713434,0
0.002722133,0
0.002730843,0
0.002739565,0
0.002748297,0
0.00275704,0
0.002765794,0
0.002774559,0
0.002783335,0
0.002792122,0
0.00280092,0
0.002809728,0
0.002818548,0
0.002827378,0
0.00283622,0
0.002845072,0
0.002853935,0
0.002862808,0
0.002871693,0
0.002880588,0
0.002889495,0
0.002898412,0
0.002907339,0
0.002916278,0
0.002925227,0
0.002934187,0
0.002943158,0
0.002952139,0
0.002961132,0
0.002970135,0
0.002979148,0
0.002988172,0
0.002997207,0
0.003006253,0
0.003015309,0
0.003024376,0
0.003033454,0
0.003042542,0
0.003051641,0
0.00306075,0
0.00306987,0
0.003079,0
0.003088142,0
0.003097293,0
0.003106455,0
0.003115628,0
0.003124811,0
0.003134005,0
0.003143209,0
0.003152424,0
0.00316165,0
0.003170885,0
0.003180132,0
0.003189388,0
0.003198655,0
0.003207933,0
0.003217221,0
0.003226519,0
0.003235828,0
0.003245147,0
0.003254477,0
0.003263817,0
0.003273167,0
0.003282528,0
0.003291899,0
0.00330128,0
0.003310672,0
0.003320074,0
0.003329486,0
0.003338909,0
0.003348342,0
0.003357785,0
0.003367239,0
0.003376702,0
0.003386176,0
0.003395661,0
0.003405155,0
0.00341466,0
0.003424175,0
0.0034337,0
0.003443235,0
0.00345278,0
0.003462336,0
0.003471902,0
0.003481478,0
0.003491064,0
0.00350066,0
0.003510266,0
0.003519883,0
0.003529509,0
0.003539146,0
0.003548793,0
0.00355845,0
0.003568116,0
0.003577793,0
0.00358748,0
0.003597177,0
0.003606884,0
0.003616601,0
0.003626329,0
0.003636066,0
0.003645813,0
0.00365557,0
0.003665337,0
0.003675114,0
0.003684901,0
0.003694697,0
0.003704504,0
0.003714321,3.47E-13
0.003724148,1.05E-11
0.003733984,6.91E-11
0.003743831,2.49E-10
0.003753687,6.52E-10
0.003763553,1.41E-09
0.003773429,2.66E-09
0.003783315,4.59E-09
0.003793211,7.38E-09
0.003803116,1.12E-08
0.003813032,1.63E-08
0.003822957,2.29E-08
0.003832892,3.13E-08
0.003842837,4.15E-08
0.003852792,5.40E-08
0.003862756,6.89E-08
0.00387273,8.65E-08
0.003882714,1.07E-07
0.003892708,1.31E-07
0.003902712,1.58E-07
0.003912725,1.89E-07
0.003922748,2.23E-07
0.003932781,2.62E-07
0.003942823,3.05E-07
0.003952875,3.53E-07
0.003962937,4.06E-07
0.003973009,4.64E-07
0.00398309,5.27E-07
0.003993181,5.95E-07
0.004003281,6.69E-07
0.004013391,7.50E-07
0.004023511,8.36E-07
0.00403364,9.29E-07
0.004043779,1.03E-06
0.004053928,1.13E-06
0.004064086,1.25E-06
0.004074254,1.37E-06
0.004084432,1.49E-06
0.004094619,1.63E-06
0.004104815,1.77E-06
0.004115021,1.92E-06
0.004125237,2.08E-06
0.004135462,2.24E-06
0.004145697,2.42E-06
0.004155941,2.60E-06
0.004166195,2.79E-06
0.004176459,2.99E-06
0.004186731,3.20E-06
0.004197014,3.41E-06
0.004207306,3.64E-06
0.004217607,3.87E-06
0.004227918,4.11E-06
0.004238238,4.37E-06
0.004248567,4.63E-06
0.004258906,4.90E-06
0.004269255,5.18E-06
0.004279613,5.47E-06
0.00428998,5.77E-06
0.004300357,6.08E-06
0.004310743,6.40E-06
0.004321139,6.72E-06
0.004331543,7.06E-06
0.004341958,7.41E-06
0.004352381,7.77E-06
0.004362814,8.14E-06
0.004373257,8.52E-06
0.004383708,8.91E-06
0.004394169,9.31E-06
0.00440464,9.72E-06
0.004415119,1.01E-05
0.004425608,1.06E-05
0.004436106,1.10E-05
0.004446614,1.15E-05
0.00445713,1.19E-05
0.004467656,1.24E-05
0.004478192,1.29E-05
0.004488736,1.34E-05
0.00449929,1.40E-05
0.004509853,1.45E-05
0.004520425,1.50E-05
0.004531007,1.56E-05
0.004541597,1.62E-05
0.004552197,1.68E-05
0.004562806,1.74E-05
0.004573424,1.80E-05
0.004584052,1.86E-05
0.004594688,1.93E-05
0.004605334,1.99E-05
0.004615989,2.06E-05
0.004626653,2.13E-05
0.004637326,2.20E-05
0.004648008,2.28E-05
0.0046587,2.35E-05
0.0046694,2.43E-05
0.00468011,2.51E-05
0.004690829,2.58E-05
0.004701556,2.67E-05
0.004712293,2.75E-05
0.004723039,2.83E-05
0.004733794,2.92E-05
0.004744558,3.01E-05
0.004755331,3.10E-05
0.004766113,3.19E-05
0.004776905,3.28E-05
0.004787705,3.38E-05
0.004798514,3.48E-05
0.004809332,3.58E-05
0.004820159,3.68E-05
0.004830995,3.78E-05
0.004841841,3.89E-05
0.004852695,3.99E-05
0.004863558,4.10E-05
0.00487443,4.21E-05
0.004885311,4.32E-05
0.004896201,4.44E-05
0.004907099,4.55E-05
0.004918007,4.67E-05
0.004928924,4.79E-05
0.004939849,4.91E-05
0.004950784,5.03E-05
0.004961727,5.16E-05
0.00497268,5.29E-05
0.004983641,5.41E-05
0.004994611,5.55E-05
0.00500559,5.68E-05
0.005016577,5.81E-05
0.005027574,5.95E-05
0.005038579,6.09E-05
0.005049593,6.23E-05
0.005060617,6.37E-05
0.005071648,6.51E-05
0.005082689,6.66E-05
0.005093739,6.81E-05
0.005104797,6.96E-05
0.005115864,7.11E-05
0.00512694,7.27E-05
0.005138024,7.42E-05
0.005149118,7.58E-05
0.00516022,7.74E-05
0.00517133,7.91E-05
0.00518245,8.07E-05
0.005193578,8.24E-05
0.005204715,8.41E-05
0.005215861,8.58E-05
0.005227016,8.75E-05
0.005238179,8.93E-05
0.00524935,9.11E-05
0.005260531,9.29E-05
0.00527172,9.47E-05
0.005282918,9.66E-05
0.005294125,9.85E-05
0.00530534,0.000100377
0.005316564,0.000102304
0.005327796,0.000104254
0.005339037,0.000106228
0.005350287,0.000108226
0.005361545,0.000110248
0.005372812,0.000112294
0.005384088,0.000114365
0.005395372,0.000116459
0.005406664,0.000118578
0.005417966,0.000120721
0.005429275,0.000122888
0.005440594,0.00012508
0.005451921,0.000127296
0.005463256,0.000129537
0.0054746,0.000131802
0.005485953,0.000134091
0.005497314,0.000136406
0.005508684,0.000138744
0.005520062,0.000141107
0.005531449,0.000143495
0.005542844,0.000145907
0.005554247,0.000148344
0.00556566,0.000150805
0.00557708,0.000153291
0.005588509,0.000155801
0.005599947,0.000158335
0.005611393,0.000160894
0.005622847,0.000163477
0.00563431,0.000166085
0.005645781,0.000168716
0.005657261,0.000171372
0.005668749,0.000174052
0.005680246,0.000176756
0.005691751,0.000179485
0.005703264,0.000182238
0.005714786,0.000185015
0.005726316,0.000187817
0.005737855,0.000190644
0.005749401,0.000193495
0.005760957,0.000196372
0.00577252,0.000199274
0.005784092,0.000202201
0.005795672,0.000205153
0.005807261,0.000208131
0.005818858,0.000211135
0.005830463,0.000214164
0.005842077,0.00021722
0.005853699,0.000220301
0.005865329,0.000223409
0.005876967,0.000226543
0.005888614,0.000229704
0.005900269,0.000232892
0.005911932,0.000236106
0.005923604,0.000239347
0.005935284,0.000242615
0.005946972,0.00024591
0.005958668,0.000249232
0.005970373,0.000252582
0.005982085,0.000255959
0.005993806,0.000259363
0.006005536,0.000262795
0.006017273,0.000266254
0.006029019,0.000269741
0.006040772,0.000273256
0.006052534,0.000276798
0.006064305,0.000280368
0.006076083,0.000283966
0.006087869,0.000287591
0.006099664,0.000291245
0.006111467,0.000294926
0.006123278,0.000298635
0.006135097,0.000302371
0.006146924,0.000306136
0.00615876,0.000309928
0.006170603,0.000313748
0.006182455,0.000317596
0.006194314,0.000321471
0.006206182,0.000325375
0.006218058,0.000329305
0.006229942,0.000333264
0.006241834,0.00033725
0.006253734,0.000341263
0.006265643,0.000345304
0.006277559,0.000349372
0.006289483,0.000353468
0.006301416,0.00035759
0.006313356,0.00036174
0.006325305,0.000365917
0.006337261,0.000370121
0.006349226,0.000374352
0.006361198,0.000378609
0.006373179,0.000382894
0.006385167,0.000387205
0.006397164,0.000391543
0.006409168,0.000395909
0.006421181,0.000400301
0.006433201,0.00040472
0.006445229,0.000409166
0.006457266,0.000413639
0.00646931,0.00041814
0.006481363,0.000422668
0.006493423,0.000427224
0.006505491,0.000431807
0.006517567,0.000436418
0.006529651,0.000441057
0.006541743,0.000445724
0.006553843,0.000450419
0.006565951,0.000455143
0.006578066,0.000459894
0.00659019,0.000464674
0.006602321,0.000469483
0.006614461,0.00047432
0.006626608,0.000479185
0.006638763,0.00048408
0.006650926,0.000489003
0.006663097,0.000493955
0.006675275,0.000498937
0.006687462,0.000503947
0.006699656,0.000508986
0.006711858,0.000514054
0.006724068,0.000519152
0.006736286,0.000524279
0.006748512,0.000529435
0.006760745,0.00053462
0.006772986,0.000539835
0.006785235,0.000545078
0.006797492,0.000550351
0.006809757,0.000555654
0.006822029,0.000560985
0.006834309,0.000566346
0.006846597,0.000571736
0.006858893,0.000577155
0.006871196,0.000582604
0.006883507,0.000588081
0.006895826,0.000593588
0.006908153,0.000599123
0.006920487,0.000604688
0.006932829,0.000610281
0.006945179,0.000615903
0.006957536,0.000621554
0.006969901,0.000627234
0.006982274,0.000632943
0.006994655,0.00063868
0.007007043,0.000644445
0.007019439,0.000650239
0.007031842,0.000656061
0.007044254,0.000661911
0.007056673,0.00066779
0.007069099,0.000673696
0.007081533,0.00067963
0.007093975,0.000685592
0.007106425,0.000691582
0.007118882,0.000697599
0.007131346,0.000703645
0.007143819,0.000709718
0.007156299,0.000715818
0.007168786,0.000721947
0.007181282,0.000728104
0.007193784,0.000734288
0.007206295,0.000740501
0.007218813,0.000746742
0.007231338,0.000753011
0.007243871,0.000759308
0.007256412,0.000765634
